# Quantum number database
# Format: ion_id  energy  tolerance  S  L
# One entry per line
#
 604    64591.700      1.00e+01  0.5   1  ! CIV
 604   302849.000      1.00e+01  0.5   0  ! CIV
 604   320050.100      1.00e+01  0.5   1  ! CIV
 604   320081.700      1.00e+01  0.5   1  ! CIV
 604   324879.800      1.00e+01  0.5   2  ! CIV
 604   324890.300      1.00e+01  0.5   2  ! CIV
 604   401348.100      1.00e+01  0.5   0  ! CIV
 604   408311.100      1.00e+01  0.5   1  ! CIV
 604   408324.200      1.00e+01  0.5   1  ! CIV
 604   410336.100      1.00e+01  0.5   2  ! CIV
 604   410340.100      1.00e+01  0.5   2  ! CIV
 604   410434.200      1.00e+01  0.5   3  ! CIV
 604   445368.500      1.00e+01  0.5   0  ! CIV
 604   448855.800      1.00e+01  0.5   1  ! CIV
 604   448862.900      1.00e+01  0.5   1  ! CIV
 604   449888.200      1.00e+01  0.5   2  ! CIV
 604   449889.900      1.00e+01  0.5   2  ! CIV
 604   449939.800      1.00e+01  0.5   3  ! CIV
 604   449948.400      1.00e+01  0.5   4  ! CIV
 604   468784.000      1.00e+01  0.5   0  ! CIV
 604   470775.000      1.00e+01  0.5   1  ! CIV
 604   470778.900      1.00e+01  0.5   1  ! CIV
 604   471370.300      1.00e+01  0.5   2  ! CIV
 604   471371.500      1.00e+01  0.5   2  ! CIV
 604   471403.200      1.00e+01  0.5   3  ! CIV
 604   471406.160      1.00e+01  0.5   4  ! CIV
 604   471406.800      1.00e+01  0.5   5  ! CIV
 604   482706.000      1.00e+01  0.5   0  ! CIV
 604   483948.400      1.00e+01  0.5   1  ! CIV
 604   483950.800      1.00e+01  0.5   1  ! CIV
 604   484320.600      1.00e+01  0.5   2  ! CIV
 604   484343.500      1.00e+01  0.5   3  ! CIV
 604   484345.420      1.00e+01  0.5   4  ! CIV
 604   484345.840      1.00e+01  0.5   5  ! CIV
 604   484345.960      1.00e+01  0.5   6  ! CIV
 604   491650.800      1.00e+01  0.5   0  ! CIV
 604   492477.700      1.00e+01  0.5   1  ! CIV
 604   492479.300      1.00e+01  0.5   1  ! CIV
 604   492728.500      1.00e+01  0.5   2  ! CIV
 604   492742.200      1.00e+01  0.5   3  ! CIV
 604   492743.490      1.00e+01  0.5   4  ! CIV
 604   492743.780      1.00e+01  0.5   5  ! CIV
 604   492743.860      1.00e+01  0.5   6  ! CIV
 604   497736.700      1.00e+01  0.5   0  ! CIV
 604   498314.600      1.00e+01  0.5   1  ! CIV
 604   498315.700      1.00e+01  0.5   1  ! CIV
 604   498490.600      1.00e+01  0.5   2  ! CIV
 604   498500.300      1.00e+01  0.5   3  ! CIV
 604   498501.170      1.00e+01  0.5   4  ! CIV
 604   498501.370      1.00e+01  0.5   5  ! CIV
 604   498501.440      1.00e+01  0.5   6  ! CIV
 604   502412.000      1.00e+01  0.5   1  ! CIV
 604   502598.000      1.00e+01  0.5   2  ! CIV
 604   505510.000      1.00e+01  0.5   1  ! CIV
 604   505696.000      1.00e+01  0.5   2  ! CIV
 604   507717.000      1.00e+01  0.5   1  ! CIV
 604   508018.000      1.00e+01  0.5   2  ! CIV
 604   509502.000      1.00e+01  0.5   1  ! CIV
 604   509821.000      1.00e+01  0.5   2  ! CIV
 604   511254.000      1.00e+01  0.5   2  ! CIV
 702   149076.516      2.00e+02  1.0   1  ! NII
 702   166678.641      1.00e+02  1.0   2  ! NII
